"","User","ISBN","Book.Rating"
"96422",178181,"0830812563",0
"96426",178181,"0842353232",0
"96434",178181,"0861121783",0
"96438",178181,"0861128915",0
"96443",178181,"0874067596",0
"96450",178181,"0875963137",0
"96453",178181,"0879461896",0
"96455",178181,"0887058434",0
"96456",178181,"0890439567",6
"96459",178181,"0893751219",0
"96460",178181,"0893751367",0
"96463",178181,"0895774453",0
"96466",178181,"0898280524",0
"96467",178181,"0898283000",0
"96475",178181,"0965821838",0
"96477",178181,"1550745727",0
"96479",178181,"1555133363",0
"96482",178181,"155850155X",0
"96483",178181,"155874262X",0
"96487",178181,"1564025497",0
"96488",178181,"156414206X",0
"96490",178181,"1564581225",0
"96491",178181,"1564585344",0
"96492",178181,"1565070291",8
"96493",178181,"1565073541",0
"96498",178181,"156987736X",0
"96501",178181,"1570829683",0
"96502",178181,"1571021175",0
"96507",178181,"157973068X",0
"96508",178181,"1579730701",0
"96512",178181,"1855762536",0
"96518",178181,"188939212X",0
"96530",178183,"0553273914",9
"96531",178187,"0140293248",10
"96534",178194,"0060177764",7
"96535",178194,"0688161189",8
"96538",178195,"0345384369",10
"96545",178195,"0440225701",0
"96547",178195,"0722519036",8
"96556",178199,"0060002484",0
"96558",178199,"0060392452",7
"96565",178199,"0061015725",5
"96566",178199,"0061098027",0
"96567",178199,"0064400581",0
"96574",178199,"0142001740",10
"96575",178199,"0142004235",10
"96576",178199,"0151907366",7
"96577",178199,"0152012397",0
"96578",178199,"0156007754",10
"96580",178199,"0312008678",0
"96581",178199,"0312118279",0
"96583",178199,"0312291639",0
"96584",178199,"0312422156",10
"96587",178199,"0312983646",0
"96588",178199,"0316602906",7
"96592",178199,"0316776963",0
"96593",178199,"0316969680",0
"96595",178199,"0345361792",0
"96596",178199,"0345404475",0
"96597",178199,"0345413873",6
"96601",178199,"034544003X",7
"96602",178199,"0345441141",0
"96604",178199,"0345447832",0
"96605",178199,"0345452534",8
"96608",178199,"037540273X",3
"96611",178199,"0375507124",0
"96614",178199,"0380676524",0
"96616",178199,"0380710218",0
"96618",178199,"0380731851",8
"96620",178199,"0380732688",9
"96627",178199,"0385504209",8
"96628",178199,"038572179X",0
"96632",178199,"0394585380",0
"96633",178199,"0395939186",0
"96643",178199,"0440507049",7
"96645",178199,"0441783589",8
"96646",178199,"0441790348",8
"96647",178199,"0446310786",0
"96652",178199,"0446519138",6
"96654",178199,"0446601241",10
"96656",178199,"0446673544",7
"96670",178199,"0517706660",3
"96671",178199,"0525946969",0
"96675",178199,"0553262505",8
"96678",178199,"0553572997",0
"96680",178199,"0553579916",0
"96683",178199,"0553584480",0
"96685",178199,"060960547X",0
"96688",178199,"0670899852",0
"96691",178199,"0671400177",0
"96692",178199,"0671537458",0
"96697",178199,"0679450440",0
"96701",178199,"0679459626",8
"96705",178199,"0684841347",0
"96706",178199,"0684847248",0
"96707",178199,"0684855631",8
"96712",178199,"0696019760",10
"96714",178199,"0696023091",0
"96717",178199,"0696209268",0
"96720",178199,"0743224698",5
"96721",178199,"0743243412",0
"96723",178199,"074345300X",0
"96725",178199,"0763614211",0
"96731",178199,"0786866462",8
"96732",178199,"0786868139",7
"96733",178199,"0786881852",0
"96736",178199,"0801978890",0
"96742",178199,"0843106743",6
"96747",178199,"0865471606",0
"96752",178199,"0942237110",10
"96756",178199,"0971880107",0
"96758",178199,"1558744630",0
"96762",178199,"1883642809",0
"96765",178201,"0028643518",7
"96767",178201,"0060188731",6
"96768",178201,"006019491X",0
"96771",178201,"0060975547",8
"96774",178201,"0140262776",8
"96775",178201,"0140293248",5
"96777",178201,"0156628708",0
"96786",178201,"0345406516",8
"96787",178201,"0375703861",0
"96789",178201,"0375706410",0
"96790",178201,"0375707972",7
"96799",178201,"0385498802",9
"96801",178201,"0394580141",4
"96802",178201,"0399143130",2
"96805",178201,"0449005615",9
"96807",178201,"0515122491",5
"96812",178201,"0671003755",8
"96813",178201,"0671204971",8
"96815",178201,"0679447830",8
"96821",178201,"0743418174",5
"96822",178201,"0767903382",6
"96823",178201,"0802139256",0
"96827",178201,"1400034779",7
"96830",178203,"0671027387",0
"96832",178210,"0385512104",0
"96834",178211,"0140092315",8
"96838",178220,"0553582658",5
"96840",178221,"0060931213",0
"96843",178223,"0345352505",0
"96845",178223,"0373098154",0
"96848",178223,"0373196768",0
"96856",178223,"0373242441",8
"96860",178223,"037324388X",0
"96865",178223,"0373501811",8
"96876",178223,"0380751852",0
"96877",178223,"0380754231",0
"96879",178223,"0385484518",9
"96880",178223,"0425116840",0
"96885",178223,"0440241413",0
"96887",178223,"0440414237",0
"96888",178223,"0446604801",0
"96898",178223,"0553582747",8
"96899",178223,"059033784X",0
"96902",178223,"0670674249",10
"96918",178223,"1560766271",0
"96922",178223,"1572972440",0
"96926",178229,"0060002050",0
"96932",178229,"0425190927",0
"96934",178229,"0451206886",0
"96935",178229,"0515134368",0
"96939",178231,"0345329767",0
"96942",178233,"0399142991",8
"96946",178240,"0060011912",0
"96958",178240,"0312984448",0
"96959",178240,"0312989202",0
"96963",178240,"0345337662",9
"96964",178240,"034539657X",7
"96969",178240,"0375707972",0
"96970",178240,"0375727345",0
"96973",178240,"0380710218",0
"96979",178240,"0385472951",6
"96983",178240,"0399142991",0
"96985",178240,"0425077047",0
"96987",178240,"0425115801",0
"96988",178240,"0425124347",0
"96996",178240,"0425190927",0
"97002",178240,"044023722X",0
"97004",178240,"0446600474",0
"97005",178240,"0446605239",0
"97006",178240,"0446606812",0
"97009",178240,"044661193X",0
"97011",178240,"0446672211",9
"97017",178240,"0449227545",0
"97021",178240,"0451181379",0
"97028",178240,"0451401662",0
"97030",178240,"0515118230",0
"97031",178240,"051512317X",0
"97041",178240,"0553268880",0
"97043",178240,"0553279912",0
"97046",178240,"0553289411",7
"97051",178240,"0671024124",0
"97057",178240,"0679772677",0
"97058",178240,"0688088686",0
"97059",178240,"0743206045",0
"97061",178240,"0743237188",0
"97063",178240,"0743439740",0
"97064",178240,"0743457943",0
"97066",178240,"0743470389",0
"97070",178240,"0786886307",0
"97086",178242,"1588515958",8
"97088",178247,"1588516202",10
"97089",178248,"0380813815",9
"97092",178250,"0786885688",0
"97093",178252,"0380789035",8
"97095",178252,"0553269828",0
"97100",178254,"0451524934",8
"97102",178255,"0299077349",8
"97103",178255,"1894942256",5
"97106",178258,"0060090383",0
"97107",178261,"0671003755",9
"97110",178265,"0394408098",0
"97111",178265,"0451210891",0
"97114",178265,"0802139183",0
"97115",178265,"0802713971",8
"97116",178265,"0881394254",6
"97121",178269,"0735201897",5
"97122",178269,"0812931017",5
"97126",178285,"0446519693",0
"97131",178295,"0375703438",6
"97132",178295,"0375707972",7
"97133",178295,"1570719586",6
"97136",178305,"0812523466",0
"97138",178306,"0140434275",10
"97140",178306,"0446602345",8
"97141",178306,"0679417796",0
"97144",178310,"1573229326",8
"97150",178315,"0345452550",9
"97151",178322,"0060173289",5
"97152",178322,"0060175966",8
"97154",178322,"0060195444",5
"97155",178322,"0312278586",2
"97158",178322,"0375421017",5
"97161",178322,"0385484518",0
"97162",178322,"0440213290",0
"97164",178322,"0446610399",5
"97171",178322,"0618134786",0
"97174",178322,"0688014615",0
"97175",178322,"0689806795",0
"97177",178322,"0881921327",6
"97178",178322,"1575660571",8
"97179",178324,"0590566466",7
"97180",178329,"0971880107",4
"97181",178337,"0385720955",10
"97184",178338,"0449213188",0
"97187",178338,"084991521X",0
"97188",178339,"0020847459",0
"97189",178339,"0099420902",0
"97190",178339,"0140140360",0
"97194",178339,"0971880107",0
"97197",178348,"0671042262",6
"97199",178351,"0345332636",9
"97200",178355,"0316969680",7
"97203",178356,"0380974037",2
"97213",178356,"0671728563",10
"97215",178356,"081297106X",0
"97220",178364,"0330487949",0
"97223",178364,"1858287731",0
"97224",178366,"1892442108",0
"97227",178367,"8401499151",0
"97240",178379,"1844262553",9
"97242",178384,"0451196856",0
"97243",178385,"0879804211",0
"97245",178393,"1899712291",0
"97249",178405,"2253152080",8
"97251",178405,"2266120034",7
"97253",178408,"0446612790",0
"97264",178445,"0875884415",6
"97265",178446,"0446527785",6
"97267",178449,"0440221471",7
"97272",178458,"0345357027",9
"97273",178458,"0345465083",8
"97278",178458,"0515135062",8
"97281",178458,"1551665522",8
"97286",178461,"0805060200",0
"97288",178463,"0345452534",0
"97290",178467,"0399151273",7
"97292",178471,"0060168005",0
"97294",178471,"0449005410",0
"97295",178471,"0525483071",0
"97296",178471,"0553375407",8
"97297",178471,"0786880961",0
"97298",178471,"1573222216",0
"97307",178478,"0373291434",8
"97309",178478,"0373292422",7
"97315",178484,"0060267046",7
"97322",178485,"0446361844",0
"97323",178485,"0446519138",6
"97324",178485,"0688117619",0
"97325",178485,"0754801241",0
"97326",178485,"0762402709",0
"97327",178485,"0781452619",10
"97328",178485,"0785268758",0
"97333",178485,"0849954932",0
"97335",178485,"0965368300",0
"97337",178485,"1561383570",0
"97338",178485,"1562450743",7
"97340",178485,"1562921010",8
"97346",178485,"1577485726",0
"97347",178485,"1582291209",8
"97348",178485,"1879431610",7
"97349",178486,"0743457358",6
"97352",178493,"039592720X",8
"97355",178498,"2253043974",0
"97356",178500,"2253016551",10
"97359",178505,"1551669242",10
"97367",178522,"0060176660",8
"97369",178522,"0060177152",7
"97370",178522,"0060177764",7
"97380",178522,"0061099368",9
"97383",178522,"0312168144",10
"97384",178522,"031219241X",0
"97401",178522,"0316969680",10
"97403",178522,"0345385128",0
"97404",178522,"0375501916",8
"97410",178522,"0380707837",9
"97419",178522,"0385424736",0
"97420",178522,"0385470150",9
"97421",178522,"0385470819",9
"97423",178522,"0385472951",8
"97426",178522,"0385486804",9
"97435",178522,"0399141383",5
"97437",178522,"0399142282",8
"97442",178522,"0399143947",8
"97457",178522,"0446341932",9
"97458",178522,"0446515051",0
"97475",178522,"0553347594",9
"97480",178522,"0671034006",5
"97491",178522,"0679459626",8
"97495",178522,"0684802058",5
"97497",178522,"0684810387",8
"97502",178522,"0684835983",8
"97506",178522,"0688084885",5
"97515",178522,"0743206045",9
"97516",178522,"0743407083",0
"97521",178522,"0891413332",0
"97522",178522,"1561706213",6
"97523",178522,"1562829807",0
"97524",178522,"156331830X",8
"97527",178526,"0142000205",7
"97536",178534,"0060392452",0
"97546",178535,"0671038184",8
"97548",178539,"0671021001",0
"97556",178549,"3446202692",6
"97560",178553,"0684854570",0
"97561",178558,"044023722X",8
"97562",178558,"340778743X",7
"97566",178562,"0440224764",6
"97567",178564,"1593300085",0
"97570",178568,"0440224764",6
"97573",178568,"0963434845",0
"97575",178570,"0312252714",8
"97576",178570,"0340767960",7
"97580",178570,"0439404371",0
"97583",178570,"0711703078",0
"97586",178570,"0747260168",8
"97589",178570,"1569470952",4
"97590",178572,"0399151729",7
"97599",178587,"0061098027",6
"97600",178587,"0345347951",7
"97604",178587,"0441007392",0
"97607",178587,"0451203283",6
"97608",178587,"0451526341",0
"97609",178587,"0515127132",5
"97612",178587,"0743418220",6
"97614",178587,"0812572289",0
"97622",178597,"0060987103",0
"97623",178597,"0060987529",7
"97626",178597,"0151006261",7
"97629",178597,"031225329X",0
"97636",178597,"0385337647",9
"97637",178597,"0385721420",0
"97643",178597,"0670031917",0
"97649",178597,"0786867256",0
"97651",178597,"0812967747",6
"97655",178597,"1400032717",8
"97661",178604,"0805062971",8
"97662",178605,"0679740309",0
"97667",178616,"0553276891",6
"97670",178622,"1930035012",10
"97674",178625,"0671758896",0
"97676",178628,"0385490445",8
"97683",178632,"1580621236",9
"97684",178635,"0679723420",8
"97690",178651,"3423204206",6
"97696",178652,"3453088883",0
"97704",178666,"0380724987",8
"97707",178666,"0440235162",0
"97708",178666,"0446604801",0
"97712",178666,"1551666839",0
"97713",178667,"002542730X",0
"97714",178667,"0060085444",0
"97715",178667,"0060175400",0
"97716",178667,"0060188731",0
"97717",178667,"006019491X",0
"97719",178667,"0060502258",3
"97724",178667,"0060930535",0
"97728",178667,"0060976845",0
"97731",178667,"006100331X",0
"97732",178667,"0061009059",0
"97735",178667,"006109868X",0
"97745",178667,"0140298479",0
"97749",178667,"0142001740",9
"97751",178667,"0151008116",0
"97752",178667,"0156012022",6
"97756",178667,"0312195516",0
"97760",178667,"0312274920",8
"97761",178667,"0312278586",0
"97762",178667,"0312305060",7
"97769",178667,"0312983832",0
"97770",178667,"0312990456",8
"97777",178667,"0345325818",0
"97780",178667,"0345342968",0
"97782",178667,"0345361792",0
"97786",178667,"0345384369",0
"97790",178667,"0345428900",0
"97792",178667,"0345438329",0
"97794",178667,"0345439147",0
"97796",178667,"0345445732",0
"97798",178667,"0345465083",0
"97800",178667,"0373218192",0
"97801",178667,"0373218486",5
"97810",178667,"0373835264",0
"97814",178667,"0375413278",0
"97816",178667,"0375420924",0
"97817",178667,"0375500510",0
"97823",178667,"0375707972",0
"97825",178667,"0375719180",0
"97827",178667,"0380002450",6
"97832",178667,"0380731851",0
"97834",178667,"0380732688",0
"97835",178667,"0380789035",0
"97836",178667,"038079487X",7
"97839",178667,"0385315228",8
"97845",178667,"0385486804",0
"97846",178667,"0385492081",0
"97847",178667,"0385504209",0
"97848",178667,"0385508417",0
"97849",178667,"0385509456",0
"97851",178667,"0385721420",0
"97855",178667,"039592720X",8
"97856",178667,"0399133143",0
"97857",178667,"0399136959",0
"97860",178667,"0399151540",0
"97861",178667,"0399501487",7
"97868",178667,"0425124347",5
"97877",178667,"0425153061",0
"97879",178667,"0425181111",0
"97880",178667,"0425182908",0
"97881",178667,"0425184129",0
"97882",178667,"042518630X",0
"97886",178667,"0439510112",0
"97888",178667,"0440124344",0
"97890",178667,"044021145X",0
"97892",178667,"0440213290",0
"97893",178667,"0440213525",0
"97896",178667,"0440221315",0
"97897",178667,"0440221471",5
"97900",178667,"0440225701",0
"97901",178667,"0440226104",0
"97907",178667,"044023722X",3
"97908",178667,"0440241537",0
"97909",178667,"0440415993",0
"97910",178667,"0440498058",0
"97915",178667,"0446516538",0
"97918",178667,"0446600660",0
"97919",178667,"0446601241",8
"97922",178667,"0446605239",0
"97924",178667,"0446606812",0
"97929",178667,"0446612545",0
"97934",178667,"0449218562",0
"97938",178667,"0451139682",0
"97939",178667,"0451139720",5
"97949",178667,"0451169530",0
"97950",178667,"0451181379",0
"97960",178667,"0451525248",0
"97963",178667,"0452268060",8
"97967",178667,"0452283388",0
"97969",178667,"0515090379",7
"97972",178667,"0515111279",0
"97975",178667,"0515127396",0
"97979",178667,"0517706989",0
"97981",178667,"0553096060",6
"97983",178667,"0553212443",8
"97984",178667,"0553213873",0
"97988",178667,"0553268880",0
"97996",178667,"0553291009",0
"97999",178667,"0553377876",0
"98001",178667,"0553568183",0
"98003",178667,"0553575538",0
"98006",178667,"0553579754",0
"98008",178667,"055358099X",0
"98010",178667,"059035342X",0
"98016",178667,"0670857246",10
"98018",178667,"067088300X",0
"98019",178667,"0670892963",0
"98020",178667,"0671003755",0
"98022",178667,"0671008978",6
"98023",178667,"0671024248",0
"98026",178667,"0671038184",0
"98028",178667,"0671042556",0
"98031",178667,"0671537458",0
"98032",178667,"0671568175",0
"98033",178667,"0671576089",0
"98035",178667,"0671693816",5
"98039",178667,"0671776134",0
"98040",178667,"0671867113",8
"98043",178667,"0679425241",0
"98046",178667,"0679734775",0
"98047",178667,"0679746048",0
"98052",178667,"0684835983",7
"98054",178667,"0684844826",0
"98055",178667,"0684848783",0
"98059",178667,"0689831285",0
"98063",178667,"0743224574",0
"98071",178667,"0743412311",0
"98075",178667,"0743437993",0
"98077",178667,"0743457943",5
"98087",178667,"0767907817",0
"98091",178667,"0786863986",0
"98099",178667,"0804107491",0
"98101",178667,"0821769308",0
"98102",178667,"0821770209",0
"98108",178667,"082177462X",0
"98113",178667,"0935908315",0
"98117",178667,"1400034779",0
"98122",178667,"155874262X",0
"98123",178667,"1558743669",0
"98125",178667,"1559271701",0
"98132",178667,"1573222348",0
"98133",178667,"1573225789",5
"98141",178668,"0060392452",9
"98144",178668,"0446532231",8
"98149",178680,"141201963X",0
"98158",178695,"1400034779",10
"98159",178696,"0385491085",0
"98161",178701,"0142001740",0
"98162",178701,"044021145X",0
"98163",178701,"0440213525",0
"98164",178701,"0440214041",0
"98166",178701,"0440221471",0
"98167",178701,"0446605239",0
"98169",178701,"0553268880",0
"98171",178706,"0345342968",0
"98177",178711,"0767912365",10
"98179",178714,"0060199652",0
"98180",178714,"0380730138",0
"98187",178717,"0140055770",6
"98190",178723,"3426612704",0
"98200",178733,"0449134482",8
"98211",178742,"0316769487",0
"98213",178748,"1564025276",9
"98228",178762,"0385504209",6
"98232",178768,"0393306135",7
"98233",178768,"0425098648",0
"98235",178768,"0451184149",0
"98237",178768,"0786706902",6
"98247",178773,"848306135X",0
"98249",178780,"0330336630",0
"98254",178797,"0140014748",0
"98255",178797,"0140025596",7
"98256",178797,"0140036113",0
"98259",178797,"0140165215",7
"98267",178797,"0224044192",4
